C,CLC,BC,EC,SPL,PC,IC,SC,AC,total_changes,tempo
0.031015387282169966,0.33332675606425854,0.002022383104547433,0.021206047031437296,3.018338338338338,-0.009481425243611098,0.0034400723473806912,404551.90871616453,0.004972928239132795,"[19932, 24844, 60102, 4772, 4680, 34314, 121036, 8992, 74518, 45706, 11308, 8802, 18638, 12020, 25410, 13908, 30640, 65056, 43450, 66422, 8938, 17570, 12254, 19748, 5072, 27806, 10388, 7990, 13626, 3668, 160410, 77804, 27718, 43228, 18428, 5712, 23600, 5224, 17802, 36534, 144248, 31282, 2052, 4468, 53130, 39190, 85054, 16048, 27180, 33688, 31652, 25904, 11730, 79096, 8726, 76946, 7038, 3942, 65250, 1328, 32966, 3004, 18842, 12628, 50360, 15626, 10894, 21428, 45932, 24406, 1306, 10486, 21374, 41700, 2336, 22674, 43084, 30712, 24506, 18104, 20234, 43438, 16342, 10598, 47230, 3612, 87310, 51088, 26134, 49316, 21694, 16346, 10880, 9806, 35692, 33870, 14776, 16676, 9244, 17160]","[1040, 1274, 3055, 192, 221, 1752, 6119, 461, 3871, 2329, 556, 425, 923, 576, 1289, 663, 1550, 3275, 2191, 3356, 420, 860, 608, 1010, 221, 1379, 491, 349, 706, 147, 8287, 4027, 1321, 2209, 951, 252, 1159, 217, 868, 1873, 7355, 1599, 61, 201, 2623, 1950, 4371, 741, 1369, 1672, 1587, 1263, 597, 3967, 384, 3944, 313, 152, 3361, 43, 1644, 105, 966, 612, 2477, 763, 528, 1063, 2284, 1252, 27, 513, 1160, 2135, 84, 1110, 2133, 1588, 1276, 889, 1005, 2155, 833, 504, 2368, 128, 4459, 2598, 1325, 2494, 1077, 771, 536, 483, 1847, 1759, 740, 833, 386, 847]"
0.03823355739274427,0.335937961964245,0.0020001083247576227,0.020880123096406786,2.9961081081081082,-0.023985229569384155,0.003432710511138507,1073364.686214506,0.005057529171636052,"[18990, 5534, 5480, 1756, 7604, 12398, 14084, 41786, 2616, 8398, 72542, 56246, 7790, 34594, 18408, 2604, 45768, 9210, 72134, 6898, 27418, 20278, 2694, 35864, 25922, 37406, 9538, 73276, 26626, 42006, 25700, 8132, 46320, 31840, 8650, 8952, 42274, 15542, 41958, 6668, 7692, 31146, 12584, 58198, 21546, 25974, 16612, 30014, 44454, 1608, 59198, 25234, 9790, 58368, 22794, 19416, 49174, 16242, 11064, 9772, 52616, 120004, 27298, 2428, 1042, 3412, 77234, 1074, 20076, 70898, 31988, 37352, 5814, 13656, 48472, 18602, 31398, 37716, 20324, 38618, 7116, 65666, 4100, 39608, 55052, 3154, 1606, 7530, 4814, 20016, 19960, 16568, 5326, 7624, 68362, 31674, 10606, 16350, 20106, 2010]","[849, 253, 254, 50, 361, 606, 670, 2097, 109, 382, 3640, 2740, 343, 1739, 892, 93, 2400, 433, 3656, 291, 1408, 973, 103, 1855, 1306, 1877, 407, 3646, 1364, 2093, 1290, 403, 2438, 1600, 397, 414, 2085, 789, 2082, 294, 347, 1583, 598, 2969, 1057, 1270, 839, 1520, 2266, 53, 3117, 1326, 508, 2931, 1122, 962, 2539, 820, 551, 483, 2645, 6198, 1351, 106, 26, 145, 3832, 32, 983, 3678, 1626, 1875, 267, 647, 2374, 905, 1592, 1957, 1019, 1936, 324, 3354, 182, 1918, 2739, 137, 55, 351, 212, 998, 1026, 782, 244, 390, 3459, 1535, 486, 788, 932, 69]"
0.035667712095073405,0.33436368025953606,0.0020137873344286167,0.02115295166944288,3.00975975975976,-0.021908648944524108,0.0034338257911365505,540561.780134284,0.004958257562830649,"[34552, 4908, 4740, 13682, 31334, 181598, 36366, 39764, 9388, 9398, 5324, 3130, 89140, 62358, 21350, 11764, 12638, 1694, 43978, 10420, 27008, 13868, 26464, 68838, 9554, 22680, 9530, 3656, 12554, 9562, 6896, 20858, 39680, 15258, 47664, 45192, 8218, 41216, 42664, 37182, 11598, 21480, 4956, 9588, 46438, 11752, 904, 4602, 2296, 10158, 2980, 20834, 2206, 16268, 3208, 14594, 18346, 6414, 9972, 6658, 31686, 47034, 4046, 7914, 46014, 47996, 18760, 39256, 6522, 13500, 6800, 6974, 15046, 6192, 42752, 29266, 39812, 6956, 17146, 1740, 12066, 23684, 53406, 1784, 113482, 2418, 6536, 21950, 81192, 6104, 56796, 18408, 3466, 5934, 7240, 9312, 20890, 18618, 35176, 54276]","[1714, 210, 227, 705, 1561, 9246, 1776, 1974, 456, 452, 245, 121, 4633, 3186, 999, 567, 587, 50, 2170, 505, 1352, 645, 1345, 3425, 465, 1114, 475, 159, 604, 461, 351, 1058, 1999, 739, 2434, 2298, 394, 2046, 2177, 1894, 563, 1062, 225, 423, 2337, 572, 21, 218, 90, 492, 126, 1023, 72, 828, 140, 729, 906, 314, 466, 285, 1574, 2407, 169, 358, 2396, 2493, 971, 1987, 292, 721, 317, 333, 683, 262, 2117, 1473, 1981, 298, 831, 59, 626, 1170, 2748, 48, 5878, 108, 306, 1110, 4136, 299, 2872, 895, 138, 266, 327, 473, 1044, 891, 1740, 2749]"
0.0402188935812867,0.33827130692129026,0.0019796289275247196,0.021048424098240367,2.97566966966967,-0.048703383829645806,0.003426249915207054,1213011.6756177903,0.004878528246660646,"[12446, 6612, 10602, 20408, 42878, 33378, 15086, 26244, 37392, 5128, 14654, 41172, 25550, 56972, 5418, 34636, 64260, 11704, 9232, 7376, 2894, 12102, 66302, 7708, 5722, 18278, 41944, 56772, 1354, 5548, 13396, 4904, 44174, 12262, 6506, 20460, 51624, 30476, 18836, 33738, 13388, 6714, 26096, 7324, 22202, 22716, 7356, 22588, 37228, 7482, 15556, 78686, 24002, 29204, 8676, 87526, 40806, 52864, 10650, 28868, 49808, 113216, 27764, 25144, 5956, 41046, 69480, 7062, 27898, 11112, 66332, 43088, 22816, 6302, 35822, 18594, 10350, 12822, 76160, 37876, 2880, 26088, 7494, 7754, 1130, 82934, 2904, 26760, 6952, 7308, 12186, 2024, 28664, 10216, 130128, 18346, 6094, 17306, 7340, 9210]","[629, 298, 507, 1045, 2173, 1745, 717, 1334, 1929, 237, 695, 2145, 1228, 2818, 236, 1684, 3368, 614, 423, 343, 111, 596, 3440, 350, 232, 879, 2142, 2853, 34, 264, 684, 231, 2231, 639, 313, 1053, 2585, 1534, 951, 1689, 653, 327, 1343, 383, 1067, 1113, 365, 1134, 1889, 326, 792, 3988, 1214, 1534, 392, 4485, 2065, 2715, 519, 1403, 2532, 5724, 1445, 1315, 273, 2124, 3538, 336, 1354, 552, 3406, 2216, 1168, 270, 1846, 904, 464, 631, 3949, 1864, 99, 1351, 372, 398, 21, 4187, 121, 1349, 349, 361, 585, 84, 1408, 504, 6621, 870, 261, 866, 354, 417]"
0.04046290483002629,0.3362657170518911,0.0019960922846694387,0.021353861388008624,2.9921001001001,-0.041961732040592094,0.003412331138542494,607163.2481522512,0.004933836590929221,"[36846, 26364, 45864, 88454, 1216, 18288, 50144, 84848, 19130, 2346, 26326, 7424, 11698, 9756, 33480, 3098, 1108, 33336, 35236, 89446, 16110, 6866, 25184, 25828, 43936, 11112, 11848, 25208, 9446, 3942, 14120, 38034, 19612, 44636, 34132, 22354, 3954, 2152, 11802, 20296, 12318, 8020, 48396, 33890, 16100, 1464, 20752, 36996, 34014, 11496, 4212, 51180, 15686, 11298, 59948, 3290, 3568, 35016, 22106, 91060, 84974, 41672, 46922, 39732, 34826, 64216, 49768, 4786, 25048, 39524, 29864, 30048, 3742, 6224, 35236, 40382, 2302, 23650, 6168, 6956, 26518, 44114, 4430, 34172, 55258, 2438, 17544, 47246, 15934, 21612, 2074, 12078, 13986, 42686, 31180, 42218, 31626, 30866, 16172, 15686]","[1864, 1321, 2361, 4581, 27, 898, 2505, 4295, 977, 90, 1360, 342, 577, 472, 1688, 123, 15, 1685, 1739, 4500, 817, 333, 1252, 1348, 2219, 570, 609, 1256, 472, 162, 645, 1908, 973, 2260, 1683, 1117, 183, 73, 573, 1048, 575, 405, 2421, 1741, 798, 45, 1037, 1845, 1776, 573, 180, 2630, 774, 531, 3089, 143, 155, 1731, 1120, 4703, 4337, 2036, 2407, 1995, 1754, 3236, 2503, 220, 1256, 2011, 1549, 1540, 149, 304, 1671, 2027, 82, 1195, 270, 300, 1317, 2279, 180, 1714, 2800, 92, 881, 2338, 762, 1087, 70, 564, 682, 2156, 1573, 2161, 1578, 1531, 786, 765]"
0.03344059390056522,0.33185058812788887,0.002036034030022006,0.021099710077346717,3.031961961961962,-0.017496357196147012,0.0034446976881723997,346365.13496131613,0.004858190568288188,"[25642, 7944, 64482, 32692, 11422, 56868, 12200, 6074, 23770, 3026, 49010, 62546, 22602, 12050, 18056, 19362, 55280, 38204, 67040, 9504, 4554, 104210, 32912, 46330, 8502, 17454, 7878, 9238, 71326, 27490, 21240, 10930, 9344, 12464, 28944, 1748, 11852, 42404, 7144, 48446, 44010, 19496, 3684, 44486, 64888, 91942, 12664, 14058, 29570, 23924, 53588, 2794, 10692, 2642, 50154, 24606, 13086, 42832, 24190, 42948, 11300, 27328, 46546, 17144, 20210, 34680, 23642, 15838, 7626, 85050, 24346, 3718, 10994, 8366, 13444, 3824, 53478, 77628, 20730, 44504, 4072, 13570, 51358, 110090, 8974, 14972, 9418, 95310, 12822, 15188, 30774, 38556, 18316, 9576, 21632, 20016, 4138, 14060, 33602, 28436]","[1282, 350, 3273, 1638, 581, 2869, 601, 289, 1183, 102, 2468, 3180, 1120, 575, 889, 965, 2919, 1891, 3367, 442, 218, 5216, 1617, 2259, 394, 878, 377, 458, 3651, 1355, 1036, 532, 465, 605, 1464, 60, 562, 2120, 339, 2485, 2323, 960, 164, 2279, 3305, 4738, 616, 678, 1478, 1235, 2677, 98, 497, 116, 2598, 1245, 627, 2182, 1246, 2131, 600, 1359, 2391, 861, 1002, 1674, 1187, 779, 367, 4316, 1219, 140, 504, 384, 670, 163, 2715, 4005, 1033, 2297, 171, 700, 2555, 5591, 456, 712, 450, 4848, 632, 775, 1542, 1929, 890, 466, 1020, 989, 180, 685, 1673, 1480]"
0.03646192764840301,0.33383930651097843,0.0020184753892168723,0.021058935239466878,3.0144384384384386,-0.028249985290773424,0.003443377073803452,498018.3164188752,0.0050751572866131,"[30880, 39736, 16058, 5436, 55432, 6328, 13860, 15848, 20648, 2570, 956, 23916, 44478, 21730, 21170, 43656, 49890, 11666, 29534, 45916, 28448, 22838, 16162, 31096, 23060, 32148, 11798, 22604, 14084, 10442, 2298, 18054, 10838, 2142, 20388, 51070, 4932, 39988, 23426, 7336, 1218, 11556, 9324, 8388, 2862, 22284, 2066, 14898, 10480, 59700, 21528, 3812, 18418, 56278, 13816, 31854, 1716, 1234, 15532, 10956, 2796, 11832, 36118, 22862, 70342, 4644, 23950, 16560, 10410, 8320, 39784, 62738, 62522, 45244, 56974, 3858, 41052, 19696, 3058, 11636, 8492, 5866, 47440, 5210, 12292, 19834, 33182, 2498, 19372, 96434, 10806, 9064, 31346, 22128, 2796, 5838, 4620, 33156, 10542, 39298]","[1554, 1995, 768, 231, 2884, 279, 703, 769, 964, 76, 13, 1263, 2174, 1088, 1113, 2181, 2607, 558, 1454, 2253, 1382, 1152, 791, 1498, 1151, 1608, 572, 1101, 695, 481, 64, 850, 514, 68, 1029, 2575, 221, 2034, 1185, 334, 26, 589, 460, 449, 102, 1103, 69, 750, 524, 3004, 1101, 174, 932, 2925, 686, 1638, 57, 33, 758, 558, 116, 566, 1866, 1130, 3516, 221, 1156, 772, 463, 400, 1952, 3206, 3145, 2267, 2894, 159, 2110, 997, 105, 581, 418, 268, 2352, 225, 578, 939, 1681, 95, 978, 4958, 507, 457, 1562, 1138, 116, 280, 205, 1697, 528, 2052]"
0.03576258256082301,0.3345080125888492,0.0020124232448881746,0.021137396820843958,3.0083983983983984,-0.021460987726003897,0.00343358987299965,577682.3990654418,0.005063087030646008,"[1818, 9212, 8006, 25354, 5594, 6874, 1472, 7634, 3804, 22288, 19448, 50878, 63592, 6720, 35686, 4134, 24246, 14784, 16428, 8476, 5298, 38032, 18426, 11988, 31074, 34350, 14886, 8566, 8390, 10148, 15582, 2990, 12094, 29184, 9416, 113766, 33882, 5718, 69064, 2456, 55944, 16552, 29806, 8094, 2362, 7664, 80102, 7760, 26946, 4026, 2646, 52292, 43392, 11080, 41644, 12748, 15752, 6114, 35072, 25836, 30392, 8442, 19938, 22462, 14634, 40618, 32622, 132572, 2918, 21022, 39764, 5404, 41218, 23338, 30594, 2238, 11842, 6650, 9766, 67676, 26262, 9170, 27784, 12648, 27788, 95528, 5520, 9164, 40284, 8662, 11742, 12210, 4940, 27670, 26456, 21608, 4160, 130792, 9650, 4510]","[52, 460, 354, 1247, 242, 307, 57, 365, 174, 1111, 958, 2565, 3240, 336, 1780, 180, 1200, 667, 829, 390, 217, 1901, 908, 596, 1595, 1715, 731, 434, 404, 483, 762, 137, 579, 1507, 461, 5815, 1732, 227, 3497, 89, 2904, 782, 1508, 374, 103, 345, 4135, 363, 1399, 171, 101, 2699, 2196, 522, 2147, 622, 779, 273, 1784, 1279, 1503, 407, 985, 1139, 740, 2017, 1635, 6759, 103, 1058, 2048, 232, 2116, 1170, 1546, 92, 640, 313, 470, 3425, 1341, 439, 1344, 651, 1392, 4798, 269, 469, 2016, 402, 567, 560, 213, 1457, 1328, 1095, 191, 6719, 464, 199]"
0.03628361882518947,0.334760499853459,0.002009648927484599,0.021140646559652813,3.0056296296296297,-0.026310860627191145,0.003420540040938061,553142.1327959477,0.004905236161258564,"[17448, 118336, 11352, 58472, 67002, 42648, 36266, 28420, 8078, 92360, 43690, 48354, 17098, 3258, 36714, 30110, 8034, 32612, 49496, 6090, 23824, 6434, 66368, 19142, 129348, 31078, 33306, 100536, 35058, 64092, 12508, 8598, 36082, 4534, 56106, 8292, 2866, 32144, 18188, 29616, 13024, 32026, 1872, 11380, 53174, 65686, 2056, 3780, 30150, 29202, 27168, 20766, 135782, 8820, 16112, 16380, 4684, 51004, 19530, 6334, 3308, 49204, 33248, 19050, 14628, 9158, 1336, 6816, 32518, 13494, 40258, 3552, 7606, 2568, 3052, 37392, 56414, 74788, 20750, 7544, 2894, 2122, 53578, 9572, 29296, 26120, 52118, 10088, 33622, 6224, 52200, 1916, 29058, 12922, 33668, 21644, 34788, 22330, 7712, 26220]","[847, 6065, 571, 2988, 3276, 2193, 1854, 1392, 394, 4685, 2181, 2444, 865, 119, 1858, 1538, 357, 1671, 2560, 306, 1199, 315, 3321, 944, 6552, 1580, 1691, 5196, 1792, 3247, 567, 375, 1822, 194, 2859, 358, 114, 1602, 918, 1440, 632, 1494, 75, 521, 2727, 3334, 74, 164, 1492, 1479, 1351, 1004, 6944, 425, 813, 782, 186, 2592, 913, 272, 150, 2374, 1605, 914, 699, 414, 45, 302, 1583, 626, 1991, 150, 331, 81, 119, 1918, 2848, 3723, 1040, 373, 103, 87, 2801, 466, 1406, 1303, 2709, 470, 1667, 295, 2636, 60, 1464, 596, 1686, 1043, 1750, 1128, 353, 1361]"
0.03153011736006435,0.33216364983368324,0.0020326579084094113,0.021374667289730958,3.0285925925925925,-0.015072818190411157,0.0034344511047407276,245363.953522036,0.0049923028933709784,"[1976, 25794, 10698, 19332, 68614, 56976, 8260, 33064, 47322, 39828, 6052, 3428, 14324, 18404, 5610, 5494, 59938, 48612, 57978, 31396, 11200, 76470, 12732, 45562, 9898, 16744, 12834, 35908, 18386, 1868, 32078, 18566, 2758, 5394, 11854, 9474, 87382, 20392, 1142, 25610, 89960, 8870, 2386, 49610, 3374, 32818, 41446, 27142, 27972, 4540, 43482, 9122, 162406, 28050, 24412, 2378, 19146, 3630, 17570, 50870, 2084, 4790, 100534, 40022, 12808, 17740, 96178, 22862, 55530, 113110, 2142, 18612, 1188, 12160, 1594, 11730, 15636, 36968, 11842, 10300, 46174, 6134, 34518, 15950, 3706, 40950, 13476, 70570, 18330, 1990, 5310, 15178, 34372, 24888, 34128, 142432, 21652, 2264, 45602, 17262]","[52, 1270, 517, 971, 3498, 2994, 373, 1615, 2411, 2055, 287, 140, 733, 910, 273, 266, 3076, 2446, 2887, 1546, 537, 3943, 622, 2285, 466, 853, 644, 1782, 915, 71, 1626, 911, 117, 221, 584, 451, 4517, 1014, 26, 1296, 4678, 428, 87, 2509, 151, 1663, 2083, 1347, 1457, 208, 2197, 454, 8406, 1359, 1190, 107, 994, 180, 909, 2535, 71, 208, 5100, 2026, 628, 895, 4846, 1118, 2844, 5807, 85, 920, 44, 590, 51, 548, 756, 1905, 565, 467, 2368, 279, 1739, 749, 138, 2054, 668, 3545, 841, 50, 246, 750, 1744, 1205, 1749, 7303, 1086, 73, 2280, 822]"
0.029673622591782106,0.3317493091066843,0.0020369186822092634,0.021176839814480347,3.0328448448448446,-0.00593234975113947,0.0034461859435962697,316548.4670781588,0.004919500269224691,"[3656, 19202, 44840, 21844, 4016, 3276, 12918, 61316, 26966, 55598, 106836, 11018, 109928, 57176, 36040, 46058, 5542, 20252, 22136, 1218, 6352, 31256, 13318, 15804, 22560, 96390, 11370, 2574, 65258, 26770, 24214, 27070, 54212, 18124, 30514, 5942, 33100, 11122, 5732, 94960, 16130, 32668, 15686, 30292, 2430, 54782, 75138, 4246, 9818, 16610, 36646, 94816, 3388, 9044, 998, 29824, 4928, 3926, 2430, 16818, 9164, 7520, 8792, 36248, 7454, 43992, 20522, 8754, 18172, 129226, 7060, 7498, 26996, 10192, 48310, 20674, 19462, 10182, 22432, 26458, 31400, 15730, 13846, 10714, 28508, 10598, 7588, 1970, 3050, 1554, 39734, 61768, 21144, 4986, 66374, 24906, 18666, 7652, 9158, 44576]","[155, 942, 2356, 1071, 177, 152, 623, 3170, 1335, 2875, 5475, 544, 5636, 2963, 1847, 2332, 254, 986, 1089, 21, 287, 1587, 661, 755, 1159, 4859, 512, 100, 3280, 1319, 1227, 1276, 2762, 889, 1572, 258, 1713, 525, 257, 4908, 808, 1698, 757, 1557, 104, 2774, 3841, 199, 470, 815, 1836, 4796, 141, 461, 16, 1541, 234, 160, 88, 818, 454, 378, 406, 1825, 347, 2255, 1028, 411, 876, 6600, 327, 355, 1400, 470, 2451, 1004, 987, 517, 1101, 1326, 1577, 780, 641, 502, 1429, 509, 363, 52, 132, 42, 2074, 3107, 1061, 225, 3388, 1276, 909, 319, 463, 2236]"
0.03469996147651546,0.33441313235470393,0.0020128986702132997,0.021238509116918054,3.008872872872873,-0.02525323667071547,0.003418244727088699,505470.6795236667,0.004984888580777925,"[13456, 2120, 12396, 9588, 12582, 53718, 29328, 13880, 14350, 16812, 37254, 23956, 1724, 68338, 38932, 7798, 8934, 68334, 75844, 19654, 54588, 7990, 35224, 9828, 25648, 21940, 34574, 51250, 7808, 1392, 8334, 70788, 97982, 69884, 3182, 36518, 3782, 62406, 2202, 46560, 16198, 64704, 6488, 32808, 3572, 3462, 4400, 30650, 8386, 29176, 23896, 1076, 1470, 139204, 14582, 5362, 9022, 52730, 11016, 12414, 55442, 38712, 1668, 2944, 11624, 50358, 98592, 19526, 18576, 8912, 89364, 6980, 57154, 2496, 46510, 1846, 12252, 10982, 27340, 42800, 14098, 47458, 5824, 7632, 41706, 73608, 3894, 6156, 4350, 2944, 2000, 2108, 63930, 33810, 84008, 15676, 54490, 14806, 2470, 28656]","[636, 85, 613, 452, 648, 2674, 1467, 689, 722, 797, 1867, 1199, 57, 3449, 1968, 387, 432, 3523, 3868, 994, 2763, 393, 1805, 482, 1332, 1086, 1757, 2555, 381, 35, 375, 3624, 5034, 3471, 149, 1904, 158, 3143, 65, 2342, 776, 3405, 312, 1646, 150, 146, 215, 1563, 404, 1490, 1235, 29, 45, 7075, 747, 247, 456, 2681, 533, 615, 2777, 1908, 51, 122, 555, 2469, 4965, 970, 870, 441, 4570, 294, 2828, 104, 2337, 56, 564, 515, 1347, 2158, 718, 2398, 237, 358, 2150, 3677, 171, 254, 176, 138, 67, 63, 3200, 1667, 4347, 751, 2799, 749, 68, 1430]"
0.03598328666679932,0.3346802216548362,0.002010455345124684,0.021097123540173256,3.0064344344344343,-0.02065610343151024,0.0034305729555454845,566736.22877925,0.0050325977518055846,"[36670, 3660, 35398, 12402, 30566, 15794, 23112, 18466, 4998, 36322, 12858, 16460, 6744, 13082, 13140, 902, 58896, 35846, 48578, 6004, 20346, 66780, 3070, 22522, 24384, 17114, 32612, 130718, 39584, 16706, 14812, 41904, 3084, 3550, 38980, 34222, 19622, 87632, 5260, 16154, 7484, 17816, 4136, 22092, 17566, 16398, 67760, 25732, 36438, 14766, 48250, 92172, 12830, 37292, 6614, 26874, 32642, 7084, 44950, 70372, 23558, 1658, 20220, 57064, 74098, 20756, 27084, 33876, 10996, 1716, 1856, 26682, 31884, 17162, 29770, 13944, 130202, 41788, 3572, 20304, 6334, 23030, 12784, 26704, 149168, 17086, 27586, 47680, 57738, 10086, 28866, 52002, 3678, 52208, 14636, 22882, 30260, 4258, 44678, 57766]","[1825, 148, 1824, 623, 1508, 780, 1179, 927, 228, 1833, 637, 826, 287, 676, 701, 18, 3052, 1782, 2524, 273, 981, 3411, 117, 1118, 1228, 839, 1698, 6719, 1988, 866, 718, 2041, 132, 143, 1931, 1702, 919, 4455, 227, 760, 367, 855, 159, 1094, 897, 764, 3422, 1340, 1880, 736, 2483, 4598, 596, 1808, 315, 1308, 1692, 319, 2250, 3586, 1196, 31, 984, 2973, 3779, 1044, 1369, 1715, 518, 38, 41, 1325, 1614, 851, 1528, 686, 6649, 2089, 145, 981, 298, 1159, 618, 1380, 7723, 839, 1380, 2415, 2900, 428, 1444, 2554, 148, 2721, 712, 1196, 1500, 167, 2257, 3042]"
0.0318599047229227,0.3321627407291097,0.0020325235054693964,0.02136778512972703,3.0284584584584584,-0.012042112519773728,0.0034316670542271026,268059.68193743547,0.004997420186993352,"[22434, 60570, 3210, 2336, 6100, 6834, 95124, 22356, 17416, 6886, 90718, 5868, 2388, 7450, 31994, 5526, 44270, 4440, 44862, 29602, 4586, 28118, 16880, 1400, 40670, 39114, 58174, 30054, 39898, 4768, 22654, 2196, 9224, 39688, 51916, 14668, 13870, 19168, 4532, 62478, 10012, 2544, 36604, 57634, 21342, 14856, 15208, 8768, 7186, 9712, 110076, 29812, 19224, 79028, 6440, 24922, 6550, 17722, 2704, 46032, 33588, 1438, 41548, 2848, 16374, 33532, 11862, 7104, 16892, 13502, 870, 18480, 3574, 49420, 4134, 79540, 7550, 1470, 35794, 85524, 5606, 27784, 44692, 17084, 13924, 5194, 27462, 932, 7974, 43284, 20442, 36758, 12534, 5178, 85754, 66352, 14192, 3112, 11824, 4520]","[1119, 3005, 116, 94, 278, 309, 4898, 1093, 874, 318, 4617, 255, 91, 351, 1594, 255, 2236, 194, 2350, 1482, 211, 1383, 835, 29, 2019, 2033, 2937, 1591, 1998, 225, 1159, 66, 456, 2027, 2620, 736, 706, 965, 195, 3166, 521, 88, 1803, 3005, 1054, 718, 730, 415, 339, 432, 5590, 1503, 916, 4080, 300, 1233, 315, 876, 118, 2437, 1680, 35, 2102, 124, 822, 1685, 569, 336, 862, 650, 13, 882, 153, 2418, 179, 4071, 373, 34, 1736, 4321, 283, 1401, 2253, 846, 696, 237, 1454, 19, 381, 2245, 1013, 1844, 611, 241, 4361, 3404, 654, 127, 592, 205]"
0.03424454284230678,0.3337891478882949,0.0020190330611172297,0.020993964343633424,3.014994994994995,-0.011372442081327613,0.0034332112152510624,586958.6050972894,0.004930160475280278,"[47618, 16652, 54394, 15464, 57482, 18854, 6986, 48476, 33304, 5396, 15296, 1598, 48768, 11716, 41190, 44986, 4384, 1258, 11664, 6796, 24458, 7324, 17660, 3100, 95642, 20102, 129386, 16376, 58906, 32888, 45626, 14018, 29030, 24378, 23854, 6592, 47744, 18878, 8696, 24026, 15588, 15872, 11952, 31536, 9604, 3014, 127912, 11630, 55540, 2432, 3064, 27046, 5760, 20678, 19974, 33492, 4416, 13966, 13198, 1666, 21892, 30492, 5042, 9674, 102282, 11960, 24456, 20342, 14682, 13950, 6096, 23140, 40254, 28540, 78040, 48890, 5626, 1596, 3388, 3672, 46786, 21172, 22120, 15428, 17494, 2494, 24768, 33924, 8082, 17884, 9396, 7112, 18014, 6902, 5264, 12624, 6164, 14690, 23962, 26518]","[2453, 820, 2816, 762, 2973, 922, 346, 2504, 1680, 254, 771, 52, 2510, 596, 2012, 2273, 210, 34, 566, 334, 1181, 298, 868, 135, 4974, 931, 6627, 839, 3016, 1703, 2248, 680, 1476, 1228, 1147, 314, 2458, 908, 418, 1200, 789, 784, 609, 1611, 465, 135, 6541, 562, 2819, 85, 123, 1339, 235, 1007, 986, 1660, 196, 683, 654, 50, 1059, 1539, 230, 463, 5195, 626, 1251, 1034, 699, 729, 275, 1163, 2038, 1433, 3924, 2504, 251, 53, 152, 144, 2352, 1015, 1109, 743, 852, 94, 1230, 1665, 355, 913, 445, 329, 903, 316, 255, 623, 274, 721, 1194, 1295]"
0.036198337817125906,0.333765900710931,0.0020184152087959705,0.021053679899732898,3.014378378378378,-0.017793827606171996,0.003424555472011697,502608.3276790452,0.004887416772981338,"[72144, 17926, 4284, 6900, 25884, 16030, 32498, 11336, 35150, 70192, 4360, 19340, 73538, 9776, 17324, 91902, 27054, 31582, 27824, 17912, 11264, 6768, 11142, 22470, 5402, 18654, 48854, 17518, 27366, 9682, 21386, 31682, 19222, 2782, 33854, 30194, 55988, 5490, 9464, 13700, 11822, 17076, 33736, 2952, 111848, 16380, 11720, 19108, 3790, 1744, 17942, 23162, 16782, 12800, 2132, 4322, 71716, 1994, 57646, 10542, 7118, 30474, 5480, 45646, 7970, 31322, 16160, 17464, 25150, 12082, 770, 25530, 11280, 5700, 24834, 65448, 3788, 88754, 19288, 10672, 17226, 4928, 6080, 26146, 58118, 40406, 34664, 32384, 21310, 32370, 38912, 5278, 49610, 55688, 34072, 31868, 6900, 16438, 45376, 46748]","[3647, 906, 198, 340, 1322, 777, 1601, 540, 1772, 3602, 178, 999, 3766, 452, 857, 4592, 1364, 1569, 1406, 874, 540, 332, 569, 1133, 247, 921, 2490, 892, 1380, 474, 996, 1660, 986, 127, 1750, 1529, 2857, 261, 459, 703, 569, 881, 1672, 107, 5692, 801, 565, 944, 185, 50, 835, 1148, 828, 625, 74, 195, 3577, 78, 2949, 546, 336, 1579, 253, 2363, 396, 1576, 861, 895, 1305, 541, 10, 1231, 565, 269, 1234, 3253, 181, 4549, 940, 520, 845, 194, 254, 1322, 3033, 2084, 1789, 1637, 1092, 1596, 1937, 240, 2523, 2752, 1712, 1606, 319, 817, 2339, 2348]"
